timestamp,open,high,low,close
2025-06-30T14:06:00.238555-04:00,616.3,616.43,616.1,616.13
2025-06-30T14:08:00.424026-04:00,616.115,616.135,615.86,615.96
2025-06-30T14:10:00.592024-04:00,615.96,615.96,615.64,615.755
2025-06-30T14:12:00.261918-04:00,615.7519,615.995,615.75,615.87
2025-06-30T14:14:00.242241-04:00,615.87,616.16,615.82,616.1499
2025-06-30T14:16:00.423973-04:00,616.15,616.19,616.02,616.15
2025-06-30T14:18:00.331403-04:00,616.15,616.2599,616.0914,616.105
2025-06-30T14:20:00.027434-04:00,616.105,616.41,616.1049,616.375
2025-06-30T14:22:00.563432-04:00,616.37,616.38,616.2,616.22
2025-06-30T14:24:01.809383-04:00,616.22,616.31,616.14,616.14
2025-06-30T14:26:01.985301-04:00,616.15,616.28,616.11,616.21
2025-06-30T14:28:00.392112-04:00,616.21,616.25,616.021,616.03
2025-06-30T14:30:00.282890-04:00,616.03,616.0974,615.75,615.7887
2025-06-30T14:32:00.361645-04:00,615.79,615.86,615.59,615.69
2025-06-30T14:34:00.639413-04:00,615.69,615.83,615.69,615.78
2025-06-30T14:36:00.193590-04:00,615.78,615.78,615.6,615.71
2025-06-30T14:38:01.028475-04:00,615.71,615.775,615.62,615.7
2025-06-30T14:40:01.987626-04:00,615.701,615.701,615.345,615.485
2025-06-30T14:42:00.050349-04:00,615.485,615.72,615.32,615.66
2025-06-30T14:44:00.355029-04:00,615.66,616.12,615.65,616.04
2025-06-30T14:46:00.367580-04:00,616.04,616.1402,615.94,616.0335
2025-06-30T14:48:00.117821-04:00,616.0335,616.06,615.9,615.92
2025-06-30T14:50:00.112417-04:00,615.92,616.25,615.91,616.24
2025-06-30T14:52:00.351968-04:00,616.24,616.28,616.08,616.19
2025-06-30T14:54:00.400421-04:00,616.19,616.4993,616.18,616.46
2025-06-30T14:56:00.383885-04:00,616.46,616.94,616.46,616.86
2025-06-30T14:58:00.230073-04:00,616.86,616.94,616.74,616.938
2025-06-30T15:00:00.104191-04:00,616.9374,617.158,616.91,617.0409
2025-06-30T15:02:00.488809-04:00,617.0409,617.24,616.93,617.1648
2025-06-30T15:04:00.527299-04:00,617.1648,617.2354,616.9809,617.045
2025-06-30T15:06:01.684389-04:00,617.06,617.21,617.06,617.18
2025-06-30T15:08:00.584861-04:00,617.18,617.37,617.15,617.18
2025-06-30T15:10:00.321805-04:00,617.18,617.32,617.07,617.31
2025-06-30T15:12:00.347914-04:00,617.31,617.34,617.23,617.31
2025-06-30T15:14:00.441124-04:00,617.33,617.44,617.15,617.165
2025-06-30T15:16:00.325178-04:00,617.165,617.2102,616.975,617.055
2025-06-30T15:18:00.281341-04:00,617.055,617.18,617.0509,617.17
2025-06-30T15:20:00.433971-04:00,617.17,617.75,617.145,617.7
2025-06-30T15:22:00.106278-04:00,617.7,617.74,617.55,617.67
2025-06-30T15:24:00.503911-04:00,617.67,617.91,617.67,617.91
2025-06-30T15:26:00.430924-04:00,617.91,618.25,617.91,618.0721
2025-06-30T15:28:00.413652-04:00,618.09,618.18,617.87,617.9
2025-06-30T15:30:00.098149-04:00,617.9,617.92,617.605,617.82
2025-06-30T15:32:00.384289-04:00,617.82,617.955,617.64,617.935
2025-06-30T15:34:00.467068-04:00,617.935,618.1,617.87,617.89
2025-06-30T15:36:00.635851-04:00,617.87,617.875,617.48,617.48
2025-06-30T15:38:00.363584-04:00,617.49,617.635,617.405,617.59
2025-06-30T15:40:00.067143-04:00,617.59,617.98,617.54,617.9078
2025-06-30T15:42:00.755177-04:00,617.88,618.12,617.82,618.11
2025-06-30T15:44:00.114422-04:00,618.11,618.12,617.71,617.93
2025-06-30T15:46:00.552883-04:00,617.93,618.3,617.8507,618.2765
2025-06-30T15:48:00.325030-04:00,618.2765,618.51,618.22,618.23
2025-06-30T15:50:02.213525-04:00,618.2,618.885,618.2,618.835
2025-06-30T15:52:00.422283-04:00,618.83,619.135,618.715,619.13
2025-06-30T15:54:00.073030-04:00,619.11,619.22,618.59,618.6
2025-06-30T15:56:00.072395-04:00,618.58,618.8687,618.31,618.8603
